"created,""screenName"",""text""";;;;
Pabrik sawit, minyak goreng langka and mahal;;;;
"Lauta… https://t.co/aapIMWAhOS""";;;;
"2022-04-28 08:19:30,""zerda271"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:19:02,""Budiono55380129"",""Jokowi akan naik ring terus ...";;;;
"Tukang kayu...walikota...gubernur...presiden ...mudah""""an bisa 3 periode ...… https://t.co/DHFrZ6HP30""";;;;
"2022-04-28 08:18:04,""lorakandhiswati"",""RT @realmeindonesia: GIVEAWAY realme 9 #HapeTerbaikRamadan <U+2728>";;;;
;;;;
Caranya:;;;;
1. Follow @realmeindonesia ;;;;
2. Like tweet ini;;;;
"3. Reply screenshot 'T…""";;;;
"2022-04-28 08:17:26,""ddyjubaedi"",""RT @LurahIstana: LBP gencar kesana kemari itu untuk siksesi 3 periode dan ikn.karena jika sampai gagal konsekwensi dari MSS itu nyata ada n…""";;;;
"2022-04-28 08:17:05,""AlleBppn"",""RT @LurahIstana: LBP gencar kesana kemari itu untuk siksesi 3 periode dan ikn.karena jika sampai gagal konsekwensi dari MSS itu nyata ada n…""";;;;
"2022-04-28 08:16:05,""PipilakaCembul"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:15:53,""SoniMsi07"",""RT @realmeindonesia: GIVEAWAY realme 9 #HapeTerbaikRamadan <U+2728>";;;;
;;;;
Caranya:;;;;
1. Follow @realmeindonesia ;;;;
2. Like tweet ini;;;;
"3. Reply screenshot 'T…""";;;;
"2022-04-28 08:15:40,""radja_feby"",""RT @ShintaNdolu: Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/8ygRNYa9NK""";;;;
"2022-04-28 08:15:10,""TKenjam"",""RT @ShintaNdolu: Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/QKkYF7Zw8A""";;;;
"2022-04-28 08:14:37,""TKenjam"",""RT @ShintaNdolu: Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/8ygRNYa9NK""";;;;
"2022-04-28 08:14:10,""KTaklale"",""RT @ShintaNdolu: Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/8ygRNYa9NK""";;;;
"2022-04-28 08:13:40,""KTaklale"",""RT @ShintaNdolu: Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/QKkYF7Zw8A""";;;;
"2022-04-28 08:11:43,""IWANRUDIYANTO9"",""@jansen_jsp Ketika jualan issue Perpanjangan dan 3 Periode sdh tdk laku boleh dong Bang jualan produk yg lain https://t.co/QBUYRS6nZQ""";;;;
"2022-04-28 08:11:42,""drohmansyah16"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:11:24,""BaGGioSastro"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:10:48,""TehManisPanas4"",""RT @Liononthetable: @Odhe231 @TehManisPanas4 demikianlah.. lempar isu 3 periode tapi di counte sendiri.";;;;
"itu sma kayak orang sedikit waras n…""";;;;
"2022-04-28 08:10:09,""RamdhaniBrutus"",""RT @LurahIstana: LBP gencar kesana kemari itu untuk siksesi 3 periode dan ikn.karena jika sampai gagal konsekwensi dari MSS itu nyata ada n…""";;;;
"2022-04-28 08:09:24,""KANGBACOT150"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:08:22,""lorakandhiswati"",""RT @SelularID: Libur Hari Raya Lebaran akan jatuh pada 2-3 Mei 2022, sementara cuti bersama akan berlangsung pada 29 April, kemudian berlan…""";;;;
"2022-04-28 08:07:58,""Vency_95"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:07:43,""AbabilSemprong"",""RT @filosofiksi: Nah ini juga lucu. Mereka yg demo penolakan 3 periode tapi sambil bawa2 khilafah ini mereka mikir gak. Kalo khilafah tegak…""";;;;
"2022-04-28 08:07:17,""PurwokoYusup"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:07:15,""LLamparg"",""RT @Uing0095: @suryadarma_aidi @VIVAcoid @Uing0095 sasarannya bukan partai pak, tapi mmbungkam smua oposisi sbisa mungkin. salahsatu tujuan…""";;;;
"2022-04-28 08:06:48,""57555M"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:03:53,""Liononthetable"",""@Odhe231 @TehManisPanas4 demikianlah.. lempar isu 3 periode tapi di counte sendiri.";;;;
"itu sma kayak orang sedikit war… https://t.co/AYi88WiwQl""";;;;
"2022-04-28 08:03:53,""DakwahOnline114"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 08:02:29,""Afwan_HR"",""@Ardiesuhardi1 Ditempat yang berbeda ada yg butuh sampai 3 periode itu pun tidak menjamin berhasil.""";;;;
"2022-04-28 08:02:09,""SyamsuZaman"",""@KompasTV Jngan memilih pemimpin 3 periode""";;;;
"2022-04-28 08:00:21,""retnodewoyani"",""RT @filosofiksi: Nah ini juga lucu. Mereka yg demo penolakan 3 periode tapi sambil bawa2 khilafah ini mereka mikir gak. Kalo khilafah tegak…""";;;;
"2022-04-28 07:59:51,""SugiKawuloAlit"",""Kegaduhan polemik 3 periode gegara munculnya kecebong jokpro 2024 dan apdesi surtawijaya yang keluar kolam dan gerc… https://t.co/8N6yez1mWl""";;;;
"2022-04-28 07:59:50,""widi_oke2001"",""@hiehuan1 @CNNIndonesia maksudnya 3 periode gitu <U+0001F601><U+0001F601><U+0001F601>""";;;;
"2022-04-28 07:58:45,""trierodex"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:57:38,""dipejet"",""@PKSejahtera 3 periode sudah tidak relevan, kayaknya PKS ini kehilangan nalar sehingga terus menerus menggoreng isu yang sudah gosong""";;;;
"2022-04-28 07:57:23,""lorakandhiswati"",""RT @bankbsi_id: Assalamualaikum, Sahabat Syariah! ";;;;
;;;;
"Minsy mau umumin 3 orang yang beruntung mendapatkan Bagi-Bagi THR #BSITradisiRamadanNus…""";;;;
"2022-04-28 07:56:09,""MarbotAlAqsha"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:55:13,""Arwini03"",""RT @hondacomm: Dapetin hadiah total Rp500 ribu buat 5 pemenang!";;;;
;;;;
Caranya:;;;;
1. RETWEET tweet ini;;;;
2. Follow @hondacomm ;;;;
3. Reply jawaban lo &amp;"…""";;;
"2022-04-28 07:55:08,""DaniDar43698194"",""@txtdrpemerintah Gagalin juga 3 periode nya dong""";;;;
"2022-04-28 07:54:25,""jarofajar2016"",""RT @AbdeeProklamasi: Makanya harus 3 periode karena kegagalan ini akan dibayar di periode ke-3.";;;;
Begitu khan Pak @jokowi ?. ;;;;
"Pinteeeer ... <U+0001F44F>…""";;;;
"2022-04-28 07:54:23,""Emelia16728810"",""RT @Kepak_sayap_: Presiden Jokowi sudah sangat jelas mengatakan bahwa tidak ada 3 periode dan pemilu akan diselenggarakan sesuai rencana ht…""";;;;
"2022-04-28 07:54:06,""DameriatiZ"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:54:01,""Evangel42266552"",""RT @Kepak_sayap_: Presiden Jokowi sudah sangat jelas mengatakan bahwa tidak ada 3 periode dan pemilu akan diselenggarakan sesuai rencana ht…""";;;;
"2022-04-28 07:53:33,""Jo42024953"",""RT @Kepak_sayap_: Presiden Jokowi sudah sangat jelas mengatakan bahwa tidak ada 3 periode dan pemilu akan diselenggarakan sesuai rencana ht…""";;;;
"2022-04-28 07:53:21,""JinNonik"",""RT @filosofiksi: Nah ini juga lucu. Mereka yg demo penolakan 3 periode tapi sambil bawa2 khilafah ini mereka mikir gak. Kalo khilafah tegak…""";;;;
"2022-04-28 07:53:10,""Arwini03"",""RT @BonCabe: 4. Tag 3 teman kamu buat ikutan juga";;;;
5. Akun jangan diprivate;;;;
;;;;
Periode 26 April - 3 Mei 2022;;;;
;;;;
"#BonCabe #GueBonCabe #TTB""";;;;
"2022-04-28 07:53:07,""putrakelana1984"",""RT @Kepak_sayap_: Presiden Jokowi sudah sangat jelas mengatakan bahwa tidak ada 3 periode dan pemilu akan diselenggarakan sesuai rencana ht…""";;;;
"2022-04-28 07:52:20,""YossyHendry"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:51:09,""sopianmahardika"",""@mohmahfudmd gak dukung 3 periode Prof""";;;;
"2022-04-28 07:50:57,""pmhyunn"",""@convomf aku udh kelar nder. udh mau 3 periode nih<U+0001F44D><U+0001F3FB> https://t.co/AyzXXYIBQG""";;;;
"2022-04-28 07:50:31,""adib_munjir"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:50:30,""Fe91817002"",""RT @Kepak_sayap_: Presiden Jokowi sudah sangat jelas mengatakan bahwa tidak ada 3 periode dan pemilu akan diselenggarakan sesuai rencana ht…""";;;;
"2022-04-28 07:50:30,""FirmanNuryanto1"",""RT @syahrial_nst: Orang superkaya dunia @elonmusk beli twitter utk memperjuangkan kebebasan berbicara. Agar ide dan gagasan tdk direduksi a…""";;;;
"2022-04-28 07:50:25,""setyosby"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:50:11,""AremaNita__"",""RT @filosofiksi: Nah ini juga lucu. Mereka yg demo penolakan 3 periode tapi sambil bawa2 khilafah ini mereka mikir gak. Kalo khilafah tegak…""";;;;
"2022-04-28 07:49:40,""filosofiksi"",""Nah ini juga lucu. Mereka yg demo penolakan 3 periode tapi sambil bawa2 khilafah ini mereka mikir gak. Kalo khilafa… https://t.co/lGi1WIxUVh""";;;;
"2022-04-28 07:47:57,""ARahmansyah79"",""RT @syahrial_nst: Orang superkaya dunia @elonmusk beli twitter utk memperjuangkan kebebasan berbicara. Agar ide dan gagasan tdk direduksi a…""";;;;
"2022-04-28 07:47:43,""Muhammad_NamaQ"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:47:34,""filosofiksi"",""RT @tiyowprasetyo: @filosofiksi Yuk dukung khilafah..";;;;
Khalifnya Jokowi.;;;;
"Batal 3 periode jadi 3 generasi <U+0001F602>""";;;;
"2022-04-28 07:46:09,""Arwini03"",""RT @BayarindID: Yuk tebak kata yang kamu lihat di dalam lingkaran tersebut. K";;;;
;;;;
Dapatkan Redmi Buds 3 lite untuk kamu yang beruntung.;;;;
;;;;
"Cara…""";;;;
"2022-04-28 07:45:35,""King4Dcom"",""Result BURMA JAM 14.00 WIB 28/4/2022 periode 1812";;;;
Prize 1 1902;;;;
Prize 2 9707;;;;
Prize 3 4748;;;;
"Download aplikasi untuk me… https://t.co/fDuDS2kenK""";;;;
"2022-04-28 07:44:46,""NadiaZzz90"",""Presiden Sudah Sangat Jelas Mengatakan Tidak Ada 3 Periode https://t.co/atPHPXTtnL""";;;;
"2022-04-28 07:44:11,""NadiaZzz90"",""Jokowi Tidak Berminat 3 Periode https://t.co/pgG0kCaaoN""";;;;
"2022-04-28 07:44:10,""Syahsribm"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:44:09,""NadiaZzz90"",""Presiden Jokowi Tidak Setuju Jabatan Presiden 3 Periode https://t.co/V24ffFl67h""";;;;
"2022-04-28 07:44:07,""NadiaZzz90"",""Presiden Jelas Katakan Tidak Ada 3 Periode https://t.co/XcCyjdO5h9""";;;;
"2022-04-28 07:43:26,""BlackredGanz"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:43:01,""SugiKawuloAlit"",""@sudiarta324 @tvOneNews Pokoknyamah pendudung dan pemuja bapak jokowi yang masih mau banget ngarep jokowi 3 periode… https://t.co/E1yffLsZHg""";;;;
"2022-04-28 07:42:19,""masitahhera"",""Presiden dengan tegas menolak 3 periode https://t.co/Oo5AkuXKqG""";;;;
"2022-04-28 07:41:56,""Hendraw11308758"",""Presiden dengan tegas menolak 3 periode https://t.co/nOI3Gzr0XV""";;;;
"2022-04-28 07:41:55,""boedjenk"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:41:40,""victorkreatip"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:41:33,""MOSLEMPERFECT"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:41:31,""i12pm_indah"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:41:05,""jendral_bolong"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:40:37,""waone_hwr"",""@Dennysiregar7 Tp bg @Dennysiregar7  jgn lupa banyak2 doa jg, biar 3 periode tembus.. trus, biar tetap sakti alias kebal..<U+0001F60F>""";;;;
"2022-04-28 07:39:43,""hafidamirudin96"",""@PolJokesID Bangun bangun 3 periode""";;;;
"2022-04-28 07:39:12,""intifada_alaqsa"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:38:09,""tiyowprasetyo"",""@filosofiksi Yuk dukung khilafah..";;;;
Khalifnya Jokowi.;;;;
"Batal 3 periode jadi 3 generasi <U+0001F602>""";;;;
"2022-04-28 07:38:06,""aniesmania"",""RT @WawanWidyatmok1: @aniesmania @ronavioleta @marlina_idha @tatakujiyati @fktmb @AndiSinulingga @AndiAngger @aniesfor2024 @PutraWadapi2 Ga…""";;;;
"2022-04-28 07:37:10,""LSanuri"",""@CNNIndonesia Presiden terbaik selama indonesia merdeka,lanjutkan 3 periode""";;;;
"2022-04-28 07:37:09,""amru_rohman"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:35:10,""putukaisar"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:34:55,""WawanWidyatmok1"",""@aniesmania @ronavioleta @marlina_idha @tatakujiyati @fktmb @AndiSinulingga @AndiAngger @aniesfor2024 @PutraWadapi2… https://t.co/Pn9vwqgPbT""";;;;
"2022-04-28 07:34:52,""evereeze"",""RT @realmeindonesia: GIVEAWAY realme 9 #HapeTerbaikRamadan <U+2728>";;;;
;;;;
Caranya:;;;;
1. Follow @realmeindonesia ;;;;
2. Like tweet ini;;;;
"3. Reply screenshot 'T…""";;;;
"2022-04-28 07:34:46,""naevieys"",""@convomfs Satwa liar, mudik, harga bbm, 3 periode, popo""";;;;
"2022-04-28 07:34:21,""antiLKFA"",""Presiden Jokowi mengatakan tidak berminat 3 periode dan pelmilu sudah ditetapkan sesuai rencana pada tahun 2024!… https://t.co/qGySMS9ybu""";;;;
"2022-04-28 07:34:09,""Ajayujuy3"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:33:47,""gdmawh"",""Presiden Jokowi mengatakan tidak berminat 3 periode dan pelmilu sudah ditetapkan sesuai rencana pada tahun 2024!… https://t.co/hKlp30qWeB""";;;;
"2022-04-28 07:33:42,""okkyzakydicky"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:32:35,""ar_rantizi"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:32:09,""JamilBandawasa"",""RT @Uing0095: @suryadarma_aidi @VIVAcoid @Uing0095 sasarannya bukan partai pak, tapi mmbungkam smua oposisi sbisa mungkin. salahsatu tujuan…""";;;;
"2022-04-28 07:31:51,""batangcau"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:31:28,""Cozilar_Cup"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:30:31,""NcangBen"",""RT @BuronanMabes: Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Periode.…""";;;;
"2022-04-28 07:29:24,""BuronanMabes"",""Masih ingat gak Om @LurahIstana 1 tahun lalu ?";;;;
;;;;
"27 April 2021 para Kabinda ngumpul di Deputi 1, bahas Kresna 3 Peri… https://t.co/eeMnp1z47b""";;;;
"2022-04-28 07:27:01,""tettyottawa"",""RT @anteraja_id: Ikuti aturannya:";;;;
<U+0001F449><U+0001F3FC> Follow Anteraja;;;;
<U+0001F449><U+0001F3FC> RT &amp; like tweet-tweet ini;;;
"<U+0001F449><U+0001F3FC> Reply dengan jawabanmu, jangan lupa hashtag #Kasmaran…""";;;;
"2022-04-28 07:25:42,""Pikacut_"",""RT @bukasend: Syaratnya:";;;;
1. Follow @BukaSend dan ajak 3 temen kamu buat follow juga!;;;;
"2. Reply tweet ini dengan jawabanmu dan tambahkan hash…""";;;;
"2022-04-28 07:24:45,""AsintaOlivia"",""RT @pejuang_ri45: Presiden Jokowi Tegaskan Tidak Minat 3 Periode https://t.co/RWoQd5JvsE""";;;;
"2022-04-28 07:22:08,""auliamed"",""@detikcom Jokowi telah ambil sikap dgn pelaksanaan pemilu thn 2024 , ini mengabur kan impian org2 yg gila kuasa utk 3 periode.""";;;;
"2022-04-28 07:18:49,""TobatSaat"",""@Hadifirdauss @Tamaa_prtm @ArdityaChandra4 @kangdede78 @aniesbaswedan Untuk yg ini emang tidak ada larangan oleh UU… https://t.co/8RVPJp3KD6""";;;;
"2022-04-28 07:17:03,""Jayanto44805942"",""RT @Indomaret: HANYA 6 HARI | Dapatkan hematnya selama periode 28 April - 3 Mei 2022 minggu ini. Yuk belanja sekarang di Indomaret! Info le…""";;;;
"2022-04-28 07:16:44,""kiorilaurence"",""RT @pejuang_ri45: Presiden Jokowi Tegaskan Tidak Minat 3 Periode https://t.co/RWoQd5JvsE""";;;;
"2022-04-28 07:16:30,""jumaedi678"",""Presiden Jokowi Konsisten Menolak Penundaan Pemilu, Perpanjangan Masa Jabatan Presiden, Termasuk Soal Presiden 3 Pe… https://t.co/noGI0yg25w""";;;;
"2022-04-28 07:16:07,""jumaedi678"",""Jokowi Tidak Minat 3 Periode, dan Pemilu Sudah Ditetapkan Sesuai Rencana Tahun 2024 https://t.co/NCzYqelRHK""";;;;
"2022-04-28 07:15:58,""Ibamawalludin"",""Presiden Jokowi Konsisten Menolak Penundaan Pemilu, Perpanjangan Masa Jabatan Presiden, Termasuk Soal Presiden 3 Pe… https://t.co/j1LdRSMOfX""";;;;
"2022-04-28 07:15:58,""jumaedi678"",""Presiden Jokowi Tidak Setuju dengan Usulan Masa Jabatan Presiden 3 Periode https://t.co/vqQTtWEuSF""";;;;
"2022-04-28 07:15:52,""jumaedi678"",""Presiden Jokowi Sudah Sangat Jelas Mengatakan Bahwa Tidak Ada 3 Periode, dan Pemilu Tetap Akan Diselenggarakan Sesu… https://t.co/cZUVnhBibN""";;;;
"2022-04-28 07:15:35,""Ibamawalludin"",""Jokowi Tidak Minat 3 Periode, dan Pemilu Sudah Ditetapkan Sesuai Rencana Tahun 2024 https://t.co/8ZuF2V0m99""";;;;
"2022-04-28 07:15:27,""Ibamawalludin"",""Presiden Jokowi Tidak Setuju dengan Usulan Masa Jabatan Presiden 3 Periode https://t.co/Tbz5K0LbEz""";;;;
"2022-04-28 07:15:19,""Ibamawalludin"",""Presiden Jokowi Sudah Sangat Jelas Mengatakan Bahwa Tidak Ada 3 Periode, dan Pemilu Tetap Akan Diselenggarakan Sesu… https://t.co/RdMdpsrn5y""";;;;
"2022-04-28 07:15:18,""LangBolang7"",""Presiden Jokowi Konsisten Menolak Penundaan Pemilu, Perpanjangan Masa Jabatan Presiden, Termasuk Soal Presiden 3 Pe… https://t.co/IBwEKo1tvi""";;;;
"2022-04-28 07:14:21,""Aditlasri3"",""Lha iya.. ";;;;
"Malah mau 3 periode? https://t.co/oBngPXFo2W""";;;;
"2022-04-28 07:14:20,""ShintaNdolu"",""Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/8ygRNYa9NK""";;;;
"2022-04-28 07:14:12,""m_nurmansyah07"",""RT @maspiyuaja: AKSI MASSA NASIONAL... Hari Ini BEM UI dan Aliansi Mahasiswa Geruduk Istana, Tolak Jokowi 3 Periode https://t.co/LK8Vr6JTVd…""";;;;
"2022-04-28 07:14:02,""eries_prima"",""RT @bukasend: Syaratnya:";;;;
1. Follow @BukaSend dan ajak 3 temen kamu buat follow juga!;;;;
"2. Reply tweet ini dengan jawabanmu dan tambahkan hash…""";;;;
"2022-04-28 07:14:00,""LangBolang7"",""Jokowi Tidak Minat 3 Periode, dan Pemilu Sudah Ditetapkan Sesuai Rencana Tahun 2024 https://t.co/EyisTUfzBz""";;;;
"2022-04-28 07:13:54,""TKenjam"",""Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/t66AvxIvxs""";;;;
"2022-04-28 07:13:52,""ShintaNdolu"",""Sudah jelas presiden jokowi menolak 3 periode <U+0001F607><U+0001F607> https://t.co/QKkYF7Zw8A""";;;;
"2022-04-28 07:13:49,""Blasterholic"",""tag 3 temen lo!";;;;
4. Repost dapat di-post di feed/story dengan hashtag #BlasterSukocok;;;;
"6. Partisipan boleh repost seb… https://t.co/VcrpxfxGmy""";;;;
"2022-04-28 07:13:00,""LangBolang7"",""Presiden Jokowi Tidak Setuju dengan Usulan Masa Jabatan Presiden 3 Periode https://t.co/V307nlnaD0""";;;;
"2022-04-28 07:12:43,""MilenCyrus_"",""RT @bukasend: Syaratnya:";;;;
1. Follow @BukaSend dan ajak 3 temen kamu buat follow juga!;;;;
"2. Reply tweet ini dengan jawabanmu dan tambahkan hash…""";;;;
"2022-04-28 07:12:24,""LangBolang7"",""Presiden Jokowi Sudah Sangat Jelas Mengatakan Bahwa Tidak Ada 3 Periode, dan Pemilu Tetap Akan Diselenggarakan Sesu… https://t.co/oKruvwyGJg""";;;;
"2022-04-28 07:11:16,""andiebs"",""@KodokAnti @Dewi_unik01 biarkan saja orang iseng, kayak habib @AgusYudhoyono dimana mana ngomong 3 periode, anak ke… https://t.co/BYMlmCWcE9""";;;;
"2022-04-28 07:11:00,""BiasaAgung"",""@PKSejahtera ini adalah Partai Kontol Sapi yang selalu saja memaksakan pendapat dan egonya...";;;;
